,R:VERB:FORM,R:VERB:TENSE,M:NOUN,U:PREP,M:VERB:TENSE,R:PRON,R:SPELL,R:ADV,U:NOUN:POSS,R:ORTH,M:DET,U:OTHER,R:NOUN,U:ADV,M:ADJ,R:PREP,R:CONJ,U:NOUN,M:VERB:FORM,R:NOUN:NUM,R:NOUN:POSS,U:VERB:FORM,R:CONTR,M:ADV,U:DET,U:PUNCT,M:PRON,U:PART,R:NOUN:INFL,M:PART,M:CONJ,R:VERB:SVA,M:PUNCT,R:PUNCT,M:NOUN:POSS,U:VERB:TENSE,U:PRON,U:CONJ,R:WO,R:VERB,R:ADJ,M:PREP,R:VERB:INFL,U:ADJ,U:VERB,M:OTHER,U:CONTR,UNK,R:OTHER,R:PART,R:MORPH,R:DET,M:VERB,R:ADJ:FORM
iter1418,47,28,38,23,34,3,42,4,11,29,31,32,21,35,19,18,1,8,49,25,0,13,45,7,10,17,36,2,51,14,9,43,15,39,5,44,33,52,46,26,27,40,50,16,24,6,53,41,30,12,37,20,48,22
iter1419,49,30,25,38,15,1,48,22,2,20,27,34,19,33,23,17,5,4,36,29,0,40,42,8,12,13,37,9,51,7,14,44,18,39,11,32,26,47,50,21,10,43,52,31,35,6,53,46,28,3,41,24,45,16
iter1420,49,33,32,36,28,5,43,38,18,29,26,35,22,23,31,14,15,4,52,27,1,9,51,17,7,20,16,3,47,12,10,45,24,34,6,42,44,50,48,19,11,40,53,25,21,8,0,41,30,2,37,13,46,39
iter1421,48,26,36,31,29,4,38,18,23,42,28,35,21,20,25,15,14,9,49,30,1,6,51,2,12,11,37,3,40,10,8,46,19,44,13,32,22,52,41,24,16,43,0,33,39,7,53,47,27,5,45,17,50,34
iter1422,46,22,45,38,17,5,50,24,29,32,25,30,20,33,21,19,12,2,41,23,0,7,43,9,8,14,13,11,52,1,31,39,27,26,3,40,48,42,36,18,10,35,44,47,34,4,53,49,28,6,37,16,51,15
iter1423,44,25,43,33,19,5,21,29,10,30,22,28,23,27,39,17,1,8,45,31,0,38,4,11,12,9,18,2,51,40,42,48,15,32,7,46,36,41,50,20,14,35,52,34,37,6,53,49,26,3,24,13,47,16
iter1424,48,27,28,33,22,2,17,36,41,29,32,34,25,37,45,12,5,7,52,24,0,4,19,6,8,9,11,18,50,30,16,35,13,47,10,39,23,49,38,15,31,40,51,20,42,3,53,44,26,1,43,14,46,21
iter1425,44,21,40,35,36,3,48,24,9,37,27,31,26,16,20,19,14,5,28,23,0,34,50,6,11,17,10,7,42,1,33,46,13,39,4,43,49,51,18,15,25,41,52,38,30,8,53,47,29,2,32,22,45,12
iter1426,49,21,39,38,27,7,50,11,26,24,22,32,16,35,25,17,48,4,41,20,0,5,9,8,12,10,23,2,45,1,37,47,18,30,3,42,43,51,29,19,33,36,52,14,34,6,53,44,31,15,40,13,46,28
iter1427,47,32,19,35,39,4,52,20,49,31,21,36,24,16,25,17,18,8,51,27,0,5,41,22,9,13,26,23,50,1,29,48,14,34,2,44,15,38,46,30,7,45,6,43,28,3,53,42,33,10,37,12,40,11
iter1428,43,25,41,33,8,6,46,16,4,20,19,30,28,23,32,14,36,10,50,27,0,47,48,7,11,12,21,1,49,44,15,42,17,40,3,35,29,51,39,22,9,34,52,26,37,5,53,45,24,2,38,13,31,18
iter1429,46,31,26,42,14,1,51,25,15,21,23,28,32,22,39,20,49,5,45,27,0,47,50,8,10,19,30,3,52,7,16,35,17,29,2,13,36,48,40,11,18,43,44,38,33,4,53,41,24,6,37,9,34,12
iter1430,49,21,48,36,19,3,50,13,38,27,26,34,23,37,44,17,2,10,24,31,0,28,51,4,12,14,11,1,47,30,9,42,22,32,7,41,45,46,33,16,15,25,52,20,39,5,53,35,29,6,40,18,43,8
iter1431,48,32,45,43,30,5,50,28,14,26,18,33,24,22,21,25,37,6,52,29,1,49,7,12,17,13,10,9,51,0,38,42,19,39,8,41,47,40,34,23,20,15,2,36,35,4,53,46,27,3,31,16,44,11
iter1432,43,30,15,42,18,3,45,27,44,24,23,38,35,21,25,14,20,6,52,22,4,39,50,2,9,13,34,11,51,1,26,47,17,12,8,28,36,49,41,19,37,40,0,33,29,5,53,46,32,7,31,16,48,10
iter1433,48,29,41,35,15,2,49,47,16,28,24,33,20,26,38,17,19,8,51,25,0,3,37,4,12,14,13,6,50,44,32,46,21,30,1,36,43,52,42,22,18,34,5,39,27,7,53,45,23,9,40,10,31,11
iter1434,49,28,40,39,21,10,33,18,13,27,22,34,31,20,46,25,7,6,51,24,0,8,32,3,16,23,35,11,50,12,15,41,17,26,5,38,37,52,42,19,29,48,53,44,43,4,2,47,30,1,36,14,45,9
iter1435,49,32,42,36,23,4,46,28,31,20,24,26,30,18,35,17,3,13,44,25,0,37,50,6,15,7,10,11,51,41,8,43,14,33,2,39,38,52,45,19,9,34,53,29,22,5,1,48,27,16,40,21,47,12
iter1436,46,21,28,30,26,3,50,34,42,22,19,40,18,35,12,13,11,9,48,23,0,27,51,2,8,10,15,37,52,6,20,44,32,24,7,29,41,45,33,31,17,39,1,16,49,4,53,43,25,5,36,14,47,38
iter1437,44,28,26,36,30,4,47,18,13,19,24,29,21,33,39,17,0,7,48,27,1,10,43,3,15,20,11,2,50,6,14,42,12,38,5,31,51,49,25,23,34,32,53,35,41,8,52,45,22,9,40,16,46,37
iter1438,48,33,17,41,15,1,46,19,27,29,24,34,32,18,35,16,31,8,50,25,0,4,38,6,11,9,14,7,51,5,13,47,22,26,2,43,37,53,39,21,20,42,44,36,28,3,52,45,30,12,40,23,49,10
iter1439,41,22,38,43,18,3,49,8,30,39,23,27,21,25,36,16,1,9,51,15,0,35,47,6,13,11,37,4,46,44,32,45,10,40,2,14,26,50,33,19,12,31,52,17,29,5,53,42,20,7,28,24,48,34
iter1440,45,21,42,30,11,2,51,37,27,32,24,31,26,35,38,20,39,7,49,19,5,23,43,8,9,29,1,10,50,0,48,33,12,34,3,16,44,47,36,13,18,25,52,22,14,4,53,41,28,6,40,17,46,15
iter1441,49,25,40,36,23,6,46,34,5,13,21,31,17,16,47,18,15,10,52,30,0,32,39,2,12,11,8,7,48,26,14,41,20,38,19,45,37,44,50,24,28,42,53,35,33,3,1,43,29,4,27,22,51,9
iter1442,51,28,30,36,25,2,48,46,41,19,31,26,29,32,21,11,33,12,52,27,0,9,3,6,10,24,47,23,53,7,13,42,20,38,5,37,49,43,39,17,18,45,1,16,35,4,14,44,22,8,34,15,50,40
iter1443,49,25,36,40,20,3,51,26,52,30,19,34,35,33,24,21,2,4,50,29,1,44,43,14,10,18,17,9,53,0,27,45,16,23,6,39,8,48,47,22,28,42,15,37,31,11,12,41,32,7,38,13,46,5
iter1444,48,31,40,33,26,4,46,39,37,36,22,30,23,38,28,17,7,14,49,25,0,8,50,18,11,15,16,10,52,9,29,42,12,24,6,47,32,51,41,21,13,35,53,45,20,5,1,43,27,2,34,19,44,3
iter1445,44,32,37,27,17,3,51,40,30,16,20,29,23,38,34,12,49,8,48,26,1,28,33,10,11,9,19,5,53,46,18,42,25,36,4,43,50,52,39,24,14,35,0,15,21,7,2,45,22,6,41,13,47,31
iter1446,47,29,21,38,27,6,51,24,43,26,30,20,16,19,35,14,0,10,50,33,1,42,52,4,11,17,23,3,53,9,12,45,15,36,5,28,46,39,40,22,32,41,49,18,37,7,2,44,25,8,34,13,48,31
iter1447,42,26,31,29,18,5,45,21,47,17,25,34,22,36,9,20,16,8,49,24,1,7,40,12,14,11,13,0,52,3,28,41,19,35,4,46,30,51,27,23,10,37,50,43,38,6,53,44,32,2,39,15,48,33
iter1448,47,27,36,24,22,2,45,49,51,21,23,28,18,39,32,16,3,6,41,33,0,25,5,7,9,20,13,14,48,12,34,46,15,38,8,35,42,50,37,29,10,40,53,30,26,4,11,43,31,1,44,19,52,17
iter1449,46,32,30,40,12,3,51,38,15,13,23,18,25,14,49,16,2,5,52,20,0,10,29,43,7,21,8,1,53,36,19,47,11,34,6,27,45,50,37,31,22,39,35,24,26,4,48,41,28,9,42,33,44,17
iter1450,49,31,17,30,34,10,41,35,51,40,21,29,32,37,26,20,11,6,43,28,0,27,5,1,9,14,24,4,52,38,7,45,13,22,2,16,23,50,42,18,12,47,33,15,44,8,53,46,19,3,36,25,48,39
iter1451,45,18,23,40,14,2,51,25,10,24,21,35,19,36,47,15,11,8,46,22,0,3,32,9,12,13,30,6,48,1,39,42,16,28,7,43,44,50,38,20,37,29,53,31,26,4,52,41,27,5,34,17,49,33
iter1452,45,28,43,36,30,4,44,32,10,26,17,29,18,35,37,19,21,5,42,24,0,48,47,7,9,20,13,3,52,51,22,46,14,16,1,50,31,49,40,23,11,41,53,27,38,8,12,39,25,2,34,15,33,6
iter1453,48,35,45,42,34,7,43,22,44,29,25,33,39,30,6,19,11,8,46,23,0,26,50,5,13,14,4,1,52,40,20,49,21,18,10,31,41,53,24,28,12,37,2,32,27,9,17,47,36,3,38,15,51,16
iter1454,46,36,23,32,17,7,53,19,42,37,20,34,28,39,25,21,8,6,50,30,0,51,52,9,15,11,26,2,27,3,33,40,24,16,10,48,38,49,35,29,12,45,47,18,22,5,1,41,31,4,43,13,44,14
iter1455,46,29,27,42,22,5,52,30,40,20,24,37,28,31,16,32,6,11,44,33,2,45,48,18,13,34,12,10,53,4,23,47,17,19,8,36,35,51,39,21,38,49,0,15,26,7,1,43,25,3,41,14,50,9
iter1456,48,30,42,43,28,4,50,11,45,26,31,33,22,32,16,19,39,12,51,25,0,35,49,8,15,10,29,2,41,3,9,47,17,20,5,38,44,53,37,36,13,40,1,21,18,7,14,46,27,6,34,24,52,23
iter1457,48,24,26,37,21,1,35,4,5,34,29,27,30,22,41,13,43,9,51,25,0,31,23,6,11,12,19,10,52,8,39,45,14,36,18,33,40,50,38,15,20,32,2,17,46,3,53,47,28,7,42,16,49,44
iter1458,47,31,33,36,20,6,21,27,46,32,18,24,22,37,35,12,1,7,48,23,2,25,49,4,11,15,34,0,51,3,10,44,13,28,9,42,41,50,29,14,26,30,52,19,39,8,53,40,17,5,38,16,45,43
iter1459,46,33,22,37,19,1,47,23,45,27,15,31,18,36,14,16,11,4,51,28,0,12,50,2,9,17,41,13,48,20,5,40,8,39,3,30,34,49,21,26,32,44,53,24,35,6,52,42,29,7,38,10,43,25
iter1460,48,30,20,35,19,4,50,18,43,22,26,33,23,15,51,24,17,7,49,29,0,9,52,10,12,13,8,3,53,11,34,42,27,37,5,36,38,46,47,16,28,41,45,31,32,6,1,39,25,2,40,14,44,21
iter1461,48,28,39,41,20,7,49,19,42,30,27,36,37,21,31,17,2,9,45,26,0,18,13,6,14,23,8,35,52,3,11,43,15,25,5,24,50,51,33,29,22,40,53,12,38,10,1,46,32,4,34,16,47,44
iter1462,45,27,36,32,33,2,49,13,22,19,17,29,21,25,15,14,24,7,51,28,0,5,40,31,11,6,34,3,43,46,8,47,18,30,9,38,35,50,37,20,12,41,52,10,42,4,53,44,26,1,39,16,48,23
iter1463,45,35,44,39,29,5,47,21,27,28,23,34,30,22,31,20,7,11,53,24,0,43,50,9,13,12,2,4,52,1,40,42,19,36,8,17,32,51,26,18,37,41,49,16,38,6,14,48,25,3,33,15,46,10
iter1464,44,29,18,33,15,4,45,9,42,17,23,27,20,36,39,21,13,6,43,28,0,30,37,5,10,19,26,7,31,8,12,47,24,35,2,34,38,51,41,22,14,40,53,11,32,3,52,50,25,1,46,16,48,49
iter1465,48,25,23,42,36,6,43,30,46,27,22,34,16,32,40,10,45,14,51,31,0,39,52,7,13,8,24,11,50,49,38,41,19,15,2,17,37,53,35,28,18,26,4,12,21,5,1,44,29,3,33,9,47,20
iter1466,44,22,36,40,21,6,46,19,49,31,18,35,24,33,47,17,16,10,48,34,0,25,45,11,12,9,4,1,51,3,8,42,14,29,5,38,41,50,23,28,15,37,53,27,30,7,52,39,26,2,32,13,43,20
iter1467,42,31,41,32,20,2,51,17,13,27,25,33,14,29,43,26,4,6,49,24,0,44,45,11,9,21,30,16,48,8,5,40,18,37,1,50,39,46,22,19,15,38,53,34,36,3,12,47,28,7,35,23,52,10
iter1468,49,27,33,38,21,4,40,34,42,44,26,35,30,16,39,15,2,5,50,28,1,3,43,10,11,20,18,8,51,19,14,47,22,29,9,24,32,52,48,23,12,46,53,25,37,6,0,45,31,13,36,17,41,7
iter1469,48,27,19,38,15,8,47,21,41,35,29,26,20,39,23,17,30,9,51,28,0,4,31,5,11,14,34,7,50,6,13,44,16,36,3,33,46,49,43,22,10,32,52,24,40,2,53,37,25,1,42,12,45,18
iter1470,49,27,22,42,21,7,32,34,41,29,25,39,23,26,8,16,1,17,45,30,0,12,18,3,14,20,44,2,52,28,38,46,13,31,4,37,51,48,43,19,9,33,53,40,35,6,11,50,24,10,36,15,47,5
iter1471,49,37,29,40,13,9,53,20,8,24,23,35,28,25,16,21,3,10,52,33,2,17,43,30,15,19,5,6,47,0,39,45,12,31,14,34,36,51,38,32,22,41,50,26,42,4,7,46,27,1,44,11,48,18
iter1472,48,22,44,43,32,3,49,11,51,35,20,27,25,24,47,19,26,9,52,17,0,8,53,2,12,16,14,28,40,4,18,46,15,36,10,29,39,50,33,21,38,37,42,23,34,7,1,41,30,5,31,13,45,6
iter1473,45,32,30,41,20,3,52,12,35,40,27,42,33,15,26,18,28,7,53,23,0,46,51,16,13,9,14,5,48,6,11,49,22,19,4,37,47,50,34,29,10,24,36,31,39,8,1,38,25,2,44,21,43,17
iter1474,45,35,20,25,11,1,50,29,47,27,15,23,18,38,41,12,9,4,49,32,0,26,44,2,13,24,21,10,46,48,42,39,14,40,5,16,28,51,43,19,33,36,53,31,17,3,52,34,22,7,30,8,37,6
iter1475,48,27,31,30,20,7,22,34,49,13,24,33,16,46,38,8,17,3,44,25,0,28,37,9,14,19,23,6,51,1,12,43,11,42,4,36,39,50,26,35,18,40,52,21,32,5,53,41,29,2,45,15,47,10
iter1476,45,33,29,26,19,2,50,30,17,22,28,25,21,23,39,10,48,8,47,27,0,24,53,3,12,20,4,9,52,7,44,42,18,41,6,35,49,46,40,15,14,34,51,31,37,5,11,38,32,1,36,16,43,13
iter1477,45,29,27,37,15,7,49,19,46,30,20,34,33,39,16,23,1,8,50,31,0,35,53,3,9,14,21,32,51,12,18,44,17,36,5,25,38,52,42,24,11,43,48,28,22,6,2,41,26,4,40,13,47,10
iter1478,43,29,34,31,27,2,48,15,40,12,19,33,30,32,24,17,25,5,46,26,0,20,51,11,6,18,9,8,50,23,10,35,14,41,1,21,45,52,44,22,7,38,53,13,36,4,47,42,28,3,37,16,49,39
iter1479,49,29,45,36,17,4,40,10,1,34,27,32,31,33,23,25,38,3,50,35,0,26,30,8,13,9,11,5,51,16,19,43,14,20,6,18,48,44,37,22,12,24,52,46,39,7,53,41,28,2,47,15,42,21
iter1480,42,31,33,38,28,4,46,7,3,24,26,29,23,32,9,21,1,14,41,25,0,36,48,2,11,15,12,6,50,5,49,45,22,35,8,44,37,51,40,19,17,34,52,20,27,10,53,43,30,13,39,16,47,18
iter1481,45,29,10,36,32,4,49,23,20,22,24,37,34,28,15,21,3,9,39,30,0,12,51,1,13,16,25,5,50,2,8,46,17,19,14,47,42,52,48,31,33,38,7,41,27,6,53,43,35,11,40,26,44,18
iter1482,45,28,16,32,12,4,50,44,10,27,21,22,23,31,47,15,36,5,51,17,0,35,49,7,9,8,2,11,40,38,18,37,14,29,3,39,25,41,42,13,20,33,52,30,34,6,53,43,24,1,26,19,46,48
iter1483,51,33,38,41,18,4,40,25,43,36,21,35,28,32,48,17,31,7,29,30,0,14,13,6,10,12,44,2,53,5,20,45,23,39,11,42,27,52,24,22,16,49,3,37,34,8,15,47,26,1,46,19,50,9
iter1484,46,36,38,35,20,5,50,15,21,34,29,32,27,26,43,19,28,8,48,31,0,12,41,14,11,25,6,1,53,10,22,44,16,18,2,39,30,49,33,23,9,42,52,17,37,4,51,45,24,3,40,13,47,7
iter1485,48,15,39,41,25,9,46,18,53,24,26,28,22,36,32,19,12,14,50,29,0,33,16,6,10,7,37,1,52,8,4,38,21,30,3,34,47,51,44,17,20,40,49,35,11,5,13,43,31,2,42,27,45,23
iter1486,48,27,25,39,16,8,51,19,35,30,29,42,32,20,40,17,9,14,38,22,0,50,43,6,11,23,47,4,52,7,10,46,15,24,2,37,21,53,44,26,13,33,31,41,45,5,1,49,28,3,34,12,36,18
iter1487,48,30,40,39,20,1,50,12,27,13,26,34,16,22,32,14,33,11,37,25,0,10,36,6,9,8,41,4,45,51,5,42,15,23,7,43,21,49,24,18,17,46,52,38,44,2,53,31,28,3,35,19,47,29
iter1488,44,26,34,43,14,2,41,15,40,32,20,30,27,16,33,21,35,5,47,23,0,12,50,7,6,9,29,1,52,51,10,42,18,19,8,45,39,49,36,25,17,24,11,22,38,4,53,48,28,3,37,13,46,31
iter1489,47,26,35,43,20,14,49,45,4,40,32,29,36,25,39,19,17,6,52,28,1,34,15,9,13,24,27,3,53,10,11,46,22,16,5,42,21,51,31,23,12,37,0,18,33,7,2,48,30,8,41,38,50,44
iter1490,45,24,21,37,10,2,51,40,4,33,25,32,11,16,34,28,43,9,48,26,0,49,47,8,14,19,36,6,52,20,15,44,22,38,7,46,31,41,29,27,13,35,53,17,12,3,1,50,30,23,39,18,42,5
iter1491,48,32,27,21,28,7,50,19,39,31,24,36,22,20,42,16,1,5,53,25,4,34,47,11,14,15,46,8,52,2,12,44,17,41,6,49,40,51,45,18,13,37,0,33,29,9,3,35,30,10,38,23,43,26
iter1492,41,22,43,32,16,7,42,10,46,24,25,35,29,14,26,19,49,6,51,23,0,18,33,2,11,20,30,12,52,3,8,38,27,21,4,45,17,47,37,13,9,36,53,34,39,5,48,44,28,1,31,15,50,40
iter1493,46,40,47,39,16,3,38,36,17,28,26,35,30,37,23,13,2,6,51,32,0,1,22,8,11,20,18,4,52,9,25,48,19,34,5,33,45,50,44,21,15,43,29,24,27,7,53,42,31,10,41,14,49,12
iter1494,50,34,6,35,26,14,45,23,12,21,36,33,25,38,20,18,10,5,52,29,1,42,19,9,16,11,22,13,53,0,27,46,17,32,7,37,41,51,47,28,31,49,4,30,39,8,2,40,24,3,43,15,48,44
iter1495,46,32,43,38,21,8,47,12,18,31,26,27,19,30,44,15,2,6,49,20,0,11,36,10,9,28,7,25,51,17,34,48,14,37,4,22,42,50,33,23,16,35,52,41,40,1,53,39,29,5,24,13,45,3
iter1496,48,27,18,43,26,4,52,36,28,17,32,25,29,37,42,20,0,6,49,33,1,7,46,3,10,13,16,15,51,24,44,39,19,21,9,41,38,50,40,23,8,35,12,34,14,5,53,45,30,2,31,11,47,22
iter1497,47,28,45,38,26,10,44,9,14,36,21,33,30,17,15,20,50,8,51,35,1,42,6,7,13,23,11,2,52,25,37,43,24,19,5,29,39,49,48,32,16,40,0,18,27,4,53,41,31,3,34,22,46,12
iter1498,52,28,51,42,20,2,43,16,25,24,23,34,27,26,21,30,3,9,37,29,1,17,48,12,13,14,8,4,50,18,33,45,31,35,11,39,38,53,41,22,10,40,49,19,36,7,0,47,32,6,44,15,46,5
iter1499,49,31,45,42,16,7,51,20,18,34,22,32,27,35,39,28,1,9,50,29,3,43,48,5,11,17,14,13,53,0,10,44,19,15,8,30,47,37,36,26,21,41,52,24,40,6,2,38,25,4,33,12,46,23
iter1500,46,26,17,30,18,2,42,23,50,25,16,31,12,37,45,22,15,3,51,33,1,39,35,7,9,10,8,38,47,0,13,43,14,11,5,36,49,52,44,29,19,34,28,21,27,4,53,48,24,6,40,20,41,32
iter1501,50,31,33,34,19,4,51,14,44,15,22,29,30,24,32,11,25,2,40,26,0,45,42,8,6,5,10,13,52,3,23,43,12,35,9,36,46,49,27,20,17,38,47,37,18,7,53,48,28,1,39,21,41,16
iter1502,46,24,39,21,26,6,52,43,19,40,22,35,31,33,44,16,17,9,18,32,0,47,48,2,13,15,7,3,51,5,10,42,12,34,4,41,45,49,23,25,20,28,53,30,27,8,50,37,29,1,36,14,38,11
iter1503,47,25,19,36,22,3,48,35,20,40,23,32,31,30,24,14,1,6,33,26,0,46,52,8,13,12,7,5,50,9,11,38,21,37,10,39,49,51,34,28,17,41,44,15,29,4,53,45,27,2,42,18,43,16
iter1504,48,23,41,34,28,2,52,33,49,20,24,35,30,42,45,11,25,7,32,29,1,4,51,0,13,15,43,9,50,8,21,44,22,39,6,26,37,16,40,19,5,38,14,17,27,3,53,46,31,10,36,18,47,12
iter1505,47,24,29,37,15,8,49,17,14,34,26,28,27,33,43,18,4,12,52,31,0,21,39,9,16,11,22,1,50,2,6,44,13,32,3,36,40,42,45,25,19,35,51,20,41,7,53,46,30,5,38,23,48,10
iter1506,46,28,32,34,19,2,49,24,12,21,23,33,17,43,16,20,14,9,44,25,0,13,52,5,8,22,10,3,50,45,35,39,11,30,7,42,48,47,31,29,27,41,18,6,40,4,53,38,26,1,36,15,51,37
iter1507,47,32,11,30,13,4,33,18,20,26,19,23,22,34,41,17,2,6,49,24,0,51,52,7,10,8,40,3,36,39,21,48,16,31,14,25,35,43,38,29,12,46,15,42,37,5,53,44,28,1,45,27,50,9
iter1508,42,23,46,36,29,3,39,28,18,24,20,26,19,32,38,25,4,6,50,30,1,17,40,9,7,21,14,41,52,45,31,48,15,27,10,22,49,51,43,11,12,35,53,16,34,5,0,47,33,2,37,13,44,8
iter1509,50,19,14,39,26,8,52,37,12,40,22,34,21,27,35,13,49,9,46,32,0,1,47,2,10,20,41,4,51,38,23,42,25,29,5,11,36,43,45,18,17,33,7,16,31,6,53,44,24,3,30,15,48,28
iter1510,44,22,37,34,6,3,49,18,2,32,20,28,19,26,7,17,10,13,45,23,0,46,43,1,8,14,29,36,51,31,27,38,16,30,4,24,48,50,39,15,11,42,52,35,41,5,53,40,25,12,33,9,47,21
iter1511,46,24,36,33,34,3,50,20,10,23,22,32,29,15,41,21,13,5,43,26,0,7,49,4,12,18,47,8,51,2,19,39,17,37,9,35,48,45,30,14,27,31,53,16,40,6,52,42,28,1,38,25,44,11
iter1512,45,30,26,34,17,8,47,27,42,31,19,20,14,29,33,16,4,6,51,25,0,12,50,2,10,11,39,1,46,22,13,37,15,38,9,41,48,49,32,23,18,40,52,28,36,7,53,43,24,5,35,21,44,3
iter1513,46,22,45,31,24,2,44,27,37,25,18,28,29,47,32,15,30,6,51,23,0,9,52,7,11,12,26,4,41,1,8,43,13,40,5,17,48,50,33,16,42,39,53,21,34,3,14,36,20,10,38,19,49,35
iter1514,48,35,34,39,15,10,45,37,47,27,32,29,24,36,13,18,42,5,33,30,0,44,52,20,9,14,6,7,49,1,19,40,16,23,3,28,22,50,43,21,8,25,51,11,26,4,53,41,31,2,38,17,46,12
iter1515,49,24,42,36,16,3,48,8,44,34,22,35,23,27,38,18,25,7,52,30,1,31,28,6,13,15,12,2,51,32,14,39,17,40,10,50,47,43,37,21,19,41,53,11,26,5,0,46,29,4,33,20,45,9
iter1516,45,36,42,38,21,5,49,30,18,22,31,32,25,34,19,17,1,9,50,26,2,27,47,6,13,12,44,8,51,14,16,48,20,29,3,46,11,52,37,28,15,33,53,10,39,7,0,41,24,4,35,23,40,43
iter1517,49,27,34,38,17,16,51,21,28,44,30,43,41,42,20,23,6,10,48,36,0,13,53,8,14,15,5,7,52,31,9,46,22,19,4,29,39,37,33,25,11,26,2,18,35,12,1,47,32,3,40,24,45,50
iter1518,47,32,33,36,18,6,35,17,10,20,23,31,28,38,44,13,25,8,50,21,5,48,16,4,11,30,19,1,52,40,9,45,14,24,7,27,43,51,42,26,22,46,0,39,34,2,53,41,29,3,37,15,49,12
iter1519,47,26,34,35,7,6,49,13,51,31,23,33,30,22,28,19,3,4,45,27,0,10,40,12,11,14,39,8,52,17,38,41,15,32,5,46,44,50,20,18,21,29,1,36,43,9,53,48,25,2,42,16,37,24
iter1520,39,31,36,38,34,2,25,22,11,30,28,35,19,32,26,12,15,7,48,24,0,51,53,8,9,13,17,3,47,10,40,42,18,23,4,49,46,50,33,21,20,44,52,29,14,6,1,43,27,5,37,16,45,41
iter1521,47,27,22,31,30,3,51,28,46,24,29,19,21,41,36,17,10,11,52,25,0,37,48,1,13,8,6,7,50,26,18,42,12,39,2,44,45,38,35,23,14,43,9,20,32,5,53,40,33,4,34,16,49,15
iter1522,47,22,42,40,21,2,50,25,11,18,24,35,30,23,33,16,41,5,49,19,0,17,46,9,13,6,20,8,51,7,36,44,12,29,4,28,38,48,31,27,14,26,52,37,39,3,53,43,32,1,34,15,45,10
iter1523,50,36,26,30,23,8,41,39,19,27,29,34,28,33,43,15,20,10,47,25,3,4,45,9,12,7,22,2,52,5,32,42,16,37,13,35,40,51,48,17,24,44,0,11,18,6,53,46,31,1,38,14,49,21
iter1524,49,25,32,43,22,5,51,14,35,28,29,30,20,37,27,18,7,8,52,31,0,15,48,2,10,13,33,12,46,6,11,44,17,26,4,40,42,50,36,19,3,39,41,16,34,9,53,47,24,1,38,21,45,23
iter1525,43,24,37,40,23,10,49,16,9,13,21,29,20,26,48,15,1,5,51,22,0,39,50,6,8,14,38,17,47,3,30,42,18,25,2,31,41,44,34,32,19,28,52,35,27,4,53,45,33,7,36,12,46,11
iter1526,48,28,40,36,17,5,43,25,33,35,27,20,15,23,49,18,12,8,51,26,3,16,50,10,11,21,19,0,52,4,31,46,22,37,6,42,38,44,47,14,34,39,53,32,30,7,1,41,29,2,24,13,45,9
iter1527,42,35,24,33,17,5,39,14,47,31,21,37,22,32,13,15,10,9,49,23,0,25,52,1,11,8,50,4,53,3,40,45,19,28,6,38,34,46,43,26,18,41,51,27,20,2,12,44,29,7,36,16,48,30
iter1528,49,18,31,46,10,2,20,7,16,36,24,27,19,41,33,25,34,4,48,30,0,11,28,5,14,26,12,9,50,35,23,44,13,15,6,32,51,47,42,21,37,22,52,40,39,3,53,45,29,1,38,17,43,8
iter1529,46,26,21,40,15,9,50,17,4,37,22,29,24,38,36,20,28,12,49,33,1,6,44,8,11,13,7,14,51,0,25,41,23,35,3,34,45,48,30,18,16,43,52,31,27,2,53,42,32,5,39,19,47,10
iter1530,46,24,32,38,14,5,45,9,13,30,20,35,17,16,36,15,7,8,49,19,1,47,50,11,10,21,40,4,52,26,12,48,28,34,3,33,43,51,27,22,18,42,53,31,37,6,0,44,29,2,39,23,41,25
iter1531,46,36,44,42,40,5,47,19,24,25,29,28,31,48,9,18,22,7,35,32,3,4,13,2,16,15,12,0,51,8,21,49,17,41,11,37,50,52,20,23,34,33,53,39,30,10,1,45,27,6,38,26,43,14
iter1532,45,29,36,40,14,7,52,13,26,37,20,34,32,25,18,17,6,11,50,27,0,38,49,4,12,9,48,2,51,10,30,41,19,31,8,33,23,47,22,21,15,43,53,42,35,5,1,46,28,3,39,16,44,24
iter1533,45,24,12,35,17,5,46,42,6,23,28,34,30,33,29,14,18,11,51,21,2,1,39,4,13,15,31,0,52,10,22,43,19,38,9,44,40,49,26,20,16,41,53,25,36,8,3,47,27,7,37,32,48,50
iter1534,43,33,31,38,22,3,50,37,10,23,25,30,26,35,44,21,48,7,46,34,0,17,47,8,9,18,11,2,52,20,12,41,15,36,5,13,49,51,28,24,27,42,53,14,29,4,1,45,32,6,39,19,40,16
iter1535,49,26,48,40,14,6,51,24,38,22,30,32,35,44,33,28,8,10,46,21,1,53,12,4,16,13,18,9,23,2,37,42,15,36,5,45,47,34,41,29,20,31,0,19,17,3,50,43,27,7,39,25,52,11
iter1536,44,27,14,35,18,3,53,8,43,36,21,26,17,33,41,16,15,10,50,31,0,39,52,9,7,6,51,2,47,49,13,40,12,29,5,34,30,48,38,19,25,28,23,37,32,4,11,46,24,1,42,20,45,22
iter1537,39,25,38,36,20,6,45,40,51,30,18,34,19,29,37,21,4,10,48,22,0,42,23,7,12,11,8,1,50,2,14,43,16,46,3,35,32,49,44,24,15,28,53,26,31,5,52,47,27,9,33,17,41,13
