,R:VERB:FORM,R:VERB:TENSE,M:NOUN,U:PREP,M:VERB:TENSE,R:PRON,R:SPELL,R:ADV,U:NOUN:POSS,R:ORTH,M:DET,U:OTHER,R:NOUN,U:ADV,M:ADJ,R:PREP,R:CONJ,U:NOUN,M:VERB:FORM,R:NOUN:NUM,R:NOUN:POSS,U:VERB:FORM,R:CONTR,M:ADV,U:DET,U:PUNCT,M:PRON,U:PART,R:NOUN:INFL,M:PART,M:CONJ,R:VERB:SVA,M:PUNCT,R:PUNCT,M:NOUN:POSS,U:VERB:TENSE,U:PRON,U:CONJ,R:WO,R:VERB,R:ADJ,M:PREP,R:VERB:INFL,U:ADJ,U:VERB,M:OTHER,U:CONTR,UNK,R:OTHER,R:PART,R:MORPH,R:DET,M:VERB,R:ADJ:FORM
iter5720,52,23,44,39,25,6,26,14,34,21,16,30,27,37,42,18,1,9,51,29,2,10,47,3,13,12,31,8,49,11,24,35,15,33,4,45,50,46,40,38,19,43,0,28,32,7,53,48,22,5,41,20,36,17
iter5721,44,35,29,36,14,4,48,40,6,31,23,30,20,33,16,19,17,5,50,26,0,34,32,8,12,11,7,2,51,24,22,43,13,27,3,47,41,49,38,21,9,25,53,37,42,10,52,45,28,1,39,15,46,18
iter5722,44,28,35,37,18,6,48,12,36,25,21,31,33,34,22,19,16,5,52,27,0,17,49,4,10,15,13,1,50,8,24,45,9,39,3,47,51,46,38,29,14,43,11,26,23,7,53,42,32,2,40,20,41,30
iter5723,41,32,16,38,18,4,48,33,49,19,26,30,21,34,24,14,31,5,50,29,1,8,47,9,13,25,36,15,52,3,23,46,10,35,12,7,45,51,27,22,20,40,53,17,37,6,0,44,28,2,42,11,39,43
iter5724,46,31,32,41,35,6,48,26,34,25,29,37,19,24,47,13,15,8,52,28,18,49,30,2,11,20,36,1,42,4,10,43,21,17,7,22,51,50,16,33,14,40,0,9,38,3,53,45,27,5,39,23,44,12
iter5725,48,26,28,42,13,2,51,18,21,31,19,35,20,27,45,12,7,10,52,24,0,23,49,8,9,11,41,5,33,34,25,44,17,37,6,40,47,46,22,14,16,36,53,43,30,3,1,32,29,4,39,15,50,38
iter5726,50,21,48,42,19,6,45,35,5,36,24,29,33,20,32,17,0,10,23,27,1,4,9,11,13,16,25,2,51,31,14,47,12,40,8,46,41,39,34,18,15,26,52,43,30,7,53,49,28,3,38,22,44,37
iter5727,46,28,29,38,40,2,52,10,39,34,25,33,37,35,17,24,14,8,50,30,0,5,53,12,11,16,32,7,49,9,19,42,18,23,3,47,48,51,31,27,15,43,4,21,41,6,1,45,26,22,36,20,44,13
iter5728,40,26,33,35,36,2,48,13,20,16,23,30,24,19,32,15,12,8,47,29,0,43,51,21,10,11,3,9,50,1,7,37,17,28,6,38,49,42,44,18,14,34,52,31,22,5,53,41,27,4,39,25,45,46
iter5729,46,26,37,33,16,1,49,30,34,25,27,23,20,35,36,14,13,7,48,19,0,38,51,4,11,12,2,10,50,42,5,45,15,24,3,41,40,44,32,17,9,39,52,18,28,8,53,47,22,6,43,21,31,29
iter5730,46,26,38,32,14,4,43,18,22,23,27,28,19,35,17,15,33,9,51,21,2,30,40,3,8,11,6,1,50,0,42,45,13,29,10,34,44,49,39,31,16,36,52,24,37,7,53,47,25,5,41,20,48,12
iter5731,46,35,14,42,33,6,53,29,15,26,30,36,32,27,13,22,5,9,51,28,1,17,44,8,19,11,12,2,50,10,48,41,20,31,3,37,47,52,39,21,24,43,0,23,38,7,18,45,34,4,40,25,49,16
iter5732,49,25,30,42,19,7,50,23,3,40,29,39,33,36,35,14,4,10,53,28,0,16,37,6,13,11,41,2,52,15,21,46,17,32,9,26,44,47,24,20,38,43,48,22,45,5,1,31,27,8,34,18,51,12
iter5733,47,36,29,37,27,7,49,34,16,33,26,40,32,23,42,18,12,11,52,28,1,21,30,4,10,22,43,0,51,53,9,44,19,14,8,25,46,48,38,24,15,35,2,20,41,6,3,45,31,5,39,13,50,17
iter5734,41,31,46,35,30,5,48,21,47,33,24,29,25,28,34,17,4,8,49,19,1,22,44,12,15,9,11,3,51,0,14,43,23,36,6,18,42,50,26,13,16,37,52,10,32,7,53,45,27,2,40,20,38,39
iter5735,49,37,36,41,29,3,39,21,19,35,25,27,28,30,46,17,50,6,51,23,0,9,11,8,10,12,33,4,45,48,14,43,16,24,2,22,31,52,32,15,18,34,53,40,38,7,1,44,26,5,42,20,47,13
iter5736,47,33,17,40,18,5,51,37,22,39,24,34,25,19,28,21,9,6,48,31,0,11,52,4,8,29,10,1,50,27,15,42,26,44,2,23,16,49,36,14,20,38,53,35,41,7,12,43,32,3,45,13,46,30
iter5737,46,26,36,33,22,5,49,47,18,34,23,31,24,27,14,25,3,15,51,29,0,21,50,11,8,10,9,2,52,1,12,44,16,32,7,35,30,48,43,20,38,40,13,39,41,6,53,45,28,4,42,19,37,17
iter5738,46,28,29,37,21,4,50,15,26,34,23,36,25,19,7,24,32,8,31,27,0,3,13,1,9,17,47,6,51,39,22,44,10,35,5,42,43,33,48,20,11,40,52,41,16,2,53,49,30,18,38,14,45,12
iter5739,50,28,31,34,24,2,48,20,43,29,17,35,23,12,32,15,14,4,51,26,0,11,46,9,13,10,16,5,49,7,36,42,21,18,6,22,47,45,33,25,19,27,52,37,44,3,53,39,30,1,38,8,41,40
iter5740,47,28,24,36,16,8,45,23,32,22,26,40,18,31,38,19,2,3,50,33,0,27,52,9,12,14,29,1,51,42,35,37,13,30,4,34,43,49,46,15,21,39,7,17,20,5,53,44,25,6,41,10,48,11
iter5741,51,29,21,24,20,4,50,37,27,43,25,36,26,39,48,16,8,10,46,30,1,11,18,3,12,15,13,2,47,6,7,40,22,32,5,34,35,52,38,23,17,41,0,33,28,9,53,49,31,14,42,19,45,44
iter5742,48,34,36,43,17,3,49,35,38,27,31,25,18,41,14,16,1,9,50,22,0,24,53,5,11,12,8,7,52,2,29,44,21,33,10,28,37,51,46,20,19,30,40,23,39,4,13,45,32,6,42,15,47,26
iter5743,46,34,17,36,30,1,48,16,27,25,20,31,26,40,13,23,12,5,51,29,0,19,32,2,10,15,4,18,50,8,22,44,11,33,3,39,41,49,47,24,9,35,52,38,37,7,53,43,28,6,42,14,45,21
iter5744,45,27,42,41,18,6,47,37,16,23,24,35,30,28,25,22,39,5,51,31,0,49,17,4,11,9,36,2,52,13,10,40,21,32,7,34,46,50,44,14,26,38,1,20,15,8,53,43,29,3,33,19,48,12
iter5745,47,23,24,33,28,10,50,44,35,34,22,32,27,17,29,16,5,13,51,26,0,9,45,8,14,18,15,3,52,2,25,39,21,30,12,41,40,49,36,19,11,43,53,42,38,4,1,48,31,7,37,20,46,6
iter5746,48,18,47,37,36,10,26,25,41,30,21,32,17,38,12,20,14,8,50,29,0,6,46,2,13,19,11,5,52,51,28,40,16,33,3,31,44,49,45,23,15,34,1,22,43,4,53,42,27,9,35,24,39,7
iter5747,46,27,39,41,15,4,51,23,36,38,33,32,20,26,35,18,6,9,45,24,2,13,48,17,12,16,19,3,53,10,22,50,21,42,7,29,44,52,40,31,14,34,0,25,43,8,1,47,30,5,37,28,49,11
iter5748,44,35,18,41,27,2,49,17,51,19,31,23,32,34,16,22,4,10,50,25,0,9,46,3,12,13,5,11,47,1,30,42,14,21,8,37,33,45,38,29,15,40,52,26,24,7,53,43,36,6,39,20,48,28
iter5749,46,28,37,38,22,5,48,12,45,31,19,34,13,39,27,21,14,9,47,29,1,35,36,6,10,20,2,3,50,33,8,42,18,11,4,43,23,52,44,24,15,26,51,30,25,7,53,41,32,0,40,16,49,17
iter5750,43,23,38,40,16,6,50,27,18,37,19,32,28,30,22,17,5,7,51,29,0,8,46,10,12,21,42,4,52,24,11,45,14,34,2,41,48,49,39,20,26,31,1,15,33,9,53,44,36,3,35,13,47,25
iter5751,41,22,38,36,15,6,50,32,39,31,28,30,18,27,34,23,16,7,48,25,0,43,40,5,10,9,8,4,51,2,17,46,20,29,1,42,45,52,47,24,19,37,53,21,26,3,14,44,33,12,35,13,49,11
iter5752,47,30,36,37,9,8,46,31,27,18,15,28,21,35,23,14,13,2,52,25,0,38,17,6,5,12,24,26,50,11,20,44,10,39,4,42,33,49,29,19,7,40,53,32,34,3,51,43,22,1,41,16,48,45
iter5753,50,33,32,42,18,4,49,36,15,37,23,31,22,20,21,16,19,9,46,29,2,40,5,7,11,12,41,6,38,8,26,43,28,39,1,25,47,51,30,35,13,45,52,27,14,3,53,44,24,0,34,10,48,17
iter5754,49,28,34,24,14,8,52,39,12,35,20,27,26,30,43,25,10,6,47,23,0,4,31,22,13,9,29,1,51,2,37,48,16,18,3,17,40,53,33,21,11,41,15,46,38,5,42,50,32,7,45,19,36,44
iter5755,49,34,22,42,16,3,40,35,47,26,24,31,28,36,6,18,12,5,50,30,0,37,13,8,11,10,23,2,52,15,38,48,17,29,9,41,46,51,21,20,25,33,53,19,44,7,1,45,27,4,32,14,43,39
iter5756,50,29,41,30,23,11,36,28,7,19,26,33,21,25,14,17,37,9,52,32,0,4,49,3,16,8,51,6,47,48,15,43,18,24,2,31,44,53,39,22,13,35,40,34,38,10,1,45,27,5,42,20,46,12
iter5757,43,33,16,45,32,2,51,7,24,34,27,30,26,14,40,20,1,15,48,22,0,12,8,6,13,28,36,10,50,4,21,46,23,35,9,42,41,52,49,19,11,37,17,39,31,3,53,44,29,5,38,18,47,25
iter5758,46,31,35,30,17,7,53,10,14,25,24,29,36,38,40,23,22,13,52,27,1,19,15,9,12,16,5,26,50,0,45,42,21,28,6,32,39,49,37,20,18,33,48,43,41,3,2,47,34,4,44,8,51,11
iter5759,47,31,41,44,18,9,34,20,24,23,28,36,30,21,50,16,1,8,46,29,0,2,42,4,12,27,3,15,13,25,32,45,26,19,10,37,40,48,43,22,6,35,52,14,38,5,53,51,33,7,39,17,49,11
iter5760,45,27,18,40,11,3,47,34,6,17,22,32,33,37,39,21,30,4,52,24,2,7,50,9,13,10,14,1,49,19,31,44,26,23,16,51,46,43,42,25,38,35,53,15,29,5,0,48,28,8,36,20,41,12
iter5761,49,27,17,44,26,5,50,24,12,15,29,35,23,36,37,14,28,10,45,32,0,19,33,4,13,16,40,8,52,9,21,47,18,31,6,43,38,51,39,22,11,42,2,20,30,7,3,46,34,1,48,25,53,41
iter5762,48,24,12,37,11,3,50,40,19,22,23,30,26,33,25,18,36,7,45,28,0,8,46,32,10,15,1,2,52,6,20,39,21,38,9,34,49,51,43,17,35,41,47,16,29,4,53,44,27,5,31,14,42,13
iter5763,48,25,49,33,35,3,53,32,36,20,23,28,22,26,43,14,6,5,51,34,0,9,41,7,11,16,30,4,42,12,29,46,15,31,13,47,44,52,37,21,24,17,10,18,45,2,1,40,27,8,38,19,50,39
iter5764,46,21,36,29,34,4,50,33,22,38,17,23,28,35,37,13,7,6,52,24,0,2,51,12,14,8,11,32,44,49,39,42,26,15,3,16,47,48,20,18,9,43,27,31,25,5,53,45,30,1,41,19,40,10
iter5765,49,26,44,40,20,7,34,32,41,28,24,25,13,22,36,14,1,8,43,29,0,3,48,4,15,16,47,11,38,5,42,45,17,18,9,46,21,51,35,19,12,33,50,23,37,6,53,39,27,2,30,10,52,31
iter5766,43,26,34,40,12,7,53,16,8,14,19,29,23,22,48,18,24,10,49,21,0,11,37,4,9,31,50,3,41,20,13,45,15,33,5,47,42,44,38,27,30,32,52,35,17,2,1,51,25,6,36,28,46,39
iter5767,45,23,15,39,17,2,47,18,33,29,20,26,19,25,43,11,32,9,49,21,0,5,38,22,7,10,6,27,51,46,37,41,14,13,4,30,48,50,28,12,8,35,52,34,31,3,53,40,24,1,36,16,44,42
iter5768,49,29,43,31,32,7,18,15,27,34,28,37,17,41,38,16,5,9,50,23,0,42,36,4,14,11,12,2,39,13,25,44,21,35,1,20,45,52,48,24,19,33,51,10,40,3,53,47,30,8,26,22,46,6
iter5769,45,27,39,38,13,1,37,40,23,19,20,30,36,33,29,14,12,3,49,24,2,11,50,6,9,15,26,10,53,5,21,44,17,41,4,25,34,51,42,16,22,47,0,18,28,7,52,46,31,8,43,32,48,35
iter5770,47,25,39,37,10,3,52,14,13,22,26,38,23,15,49,24,36,5,46,30,0,21,50,18,9,19,6,8,51,35,34,45,16,41,7,11,28,48,27,31,20,43,2,32,33,4,53,44,29,1,40,12,42,17
iter5771,47,18,22,35,14,4,50,27,24,33,21,30,17,32,46,13,44,8,52,29,0,37,48,1,11,15,16,7,51,36,23,42,9,31,3,25,38,39,45,20,10,40,53,41,28,2,12,49,26,5,34,19,43,6
iter5772,46,27,29,40,12,0,48,24,51,32,23,34,25,37,28,16,9,10,49,30,1,15,19,5,11,21,39,2,52,7,14,45,17,36,6,31,43,50,38,18,33,41,53,22,42,8,4,44,26,3,35,20,47,13
iter5773,47,30,39,40,28,2,49,22,35,32,23,29,31,34,41,24,38,3,50,26,0,48,6,8,7,10,18,17,51,19,15,43,14,13,5,21,45,46,33,16,9,37,52,11,27,4,53,44,20,1,42,12,36,25
iter5774,49,29,31,32,16,11,47,28,2,18,22,34,30,40,25,19,17,12,50,27,0,45,33,5,13,24,38,1,53,3,26,46,14,41,8,39,42,51,43,15,9,37,21,20,44,7,4,48,35,6,36,23,52,10
iter5775,50,33,49,36,42,9,32,17,2,24,21,29,26,40,38,14,25,5,52,20,0,41,44,22,13,8,12,1,51,7,15,46,23,39,4,34,43,47,28,18,19,35,53,10,27,6,11,45,31,3,37,30,48,16
iter5776,44,22,43,28,13,1,48,17,39,40,18,34,16,38,33,24,37,12,50,21,0,15,49,8,9,7,30,3,51,5,11,41,20,10,4,47,19,46,36,14,31,32,52,27,26,6,53,42,23,2,35,25,45,29
iter5777,44,30,32,35,34,2,46,29,19,27,26,33,31,16,38,17,6,9,51,25,0,18,50,1,7,20,12,3,49,5,24,42,11,21,4,28,40,48,39,14,23,43,52,45,36,8,53,41,22,10,37,13,47,15
iter5778,48,31,23,40,16,4,53,38,28,33,22,29,17,18,42,15,9,12,51,30,0,34,52,2,6,32,10,21,44,8,14,43,7,39,1,41,46,49,47,26,45,35,19,20,25,3,11,37,27,5,36,13,50,24
iter5779,50,34,30,39,13,3,45,37,12,35,22,32,24,31,29,18,42,10,52,27,0,2,43,4,17,11,14,6,44,8,25,46,20,21,7,48,41,36,40,19,26,47,15,23,33,5,53,49,28,1,38,16,51,9
iter5780,47,26,22,42,24,4,48,25,14,18,29,39,27,31,40,20,10,8,49,33,0,5,32,7,9,16,36,3,50,1,52,44,15,37,13,11,23,34,38,19,28,43,53,41,17,6,12,46,35,2,45,21,51,30
iter5781,47,28,37,27,33,8,48,40,30,25,18,34,16,19,32,12,31,9,52,21,0,20,43,5,13,7,17,2,50,35,39,45,10,38,3,15,44,51,41,22,24,29,23,6,42,4,53,46,26,1,36,14,49,11
iter5782,48,34,18,38,26,6,47,32,11,28,29,33,25,24,37,21,19,10,52,31,1,45,49,5,15,8,13,4,51,9,50,39,17,22,12,40,35,53,42,27,16,36,0,20,43,7,2,46,30,3,41,23,44,14
iter5783,49,26,11,36,20,3,48,24,22,37,27,33,28,38,23,16,10,9,52,30,1,45,43,15,13,14,2,5,46,4,12,47,17,34,7,29,51,42,31,19,18,50,53,25,32,6,0,44,35,8,40,21,41,39
iter5784,43,29,38,37,28,3,46,30,32,35,20,31,14,36,19,13,24,9,44,21,0,48,50,2,10,11,27,1,52,7,8,47,16,15,4,23,49,26,34,22,18,33,51,17,39,6,53,41,25,5,40,12,45,42
iter5785,46,34,37,41,25,3,49,27,26,19,23,40,20,22,31,21,5,11,47,29,0,7,44,8,12,13,15,1,50,17,14,43,16,18,6,24,45,51,36,32,28,39,53,10,38,4,52,42,33,2,35,9,48,30
iter5786,44,33,8,40,19,2,52,31,28,32,20,35,30,27,25,9,39,6,50,22,0,26,49,3,12,14,10,16,48,7,46,47,11,24,4,21,51,45,42,18,34,41,38,17,29,5,53,43,23,1,36,13,37,15
iter5787,45,21,37,30,18,2,42,22,49,34,24,32,31,36,13,16,12,6,47,29,0,39,50,8,11,10,7,3,51,1,17,46,14,35,5,25,44,48,28,15,19,26,52,23,43,4,53,38,27,9,40,20,41,33
iter5788,48,28,36,35,12,2,51,13,31,10,22,37,25,32,29,17,26,6,50,30,0,24,49,1,5,7,14,3,52,8,18,45,20,23,15,33,46,44,38,21,19,42,53,34,39,4,11,47,27,9,40,16,43,41
iter5789,46,28,34,42,19,7,30,11,24,17,23,35,32,29,12,18,38,3,50,33,0,13,49,10,5,21,8,15,52,1,39,44,16,37,2,43,41,53,20,27,22,40,48,26,31,6,51,47,25,4,36,9,45,14
iter5790,40,31,37,32,13,3,46,16,51,35,20,25,17,41,26,18,11,6,48,28,0,1,44,2,8,9,34,15,14,49,23,42,12,29,5,33,36,50,24,19,21,39,52,27,43,4,53,47,22,7,45,10,38,30
iter5791,45,30,39,41,27,6,47,18,2,26,23,28,25,32,31,16,4,9,53,24,1,52,50,12,10,20,15,14,49,3,13,46,22,36,8,33,40,51,43,35,21,37,48,11,34,7,0,38,29,5,42,17,44,19
iter5792,46,29,16,37,23,1,50,42,18,14,25,32,22,30,17,12,44,7,41,26,0,31,45,8,9,13,10,4,47,3,11,43,19,38,6,39,49,51,24,20,35,27,52,15,33,5,53,40,28,2,34,21,48,36
iter5793,43,29,33,34,12,3,51,22,28,32,23,24,20,18,40,14,15,11,42,31,0,2,35,4,13,16,6,5,53,49,10,47,21,26,8,41,37,50,48,19,27,38,52,30,36,9,1,45,25,7,39,17,46,44
iter5794,48,29,15,38,21,3,52,39,8,28,22,31,27,20,33,16,14,10,49,23,0,44,45,6,12,11,30,2,50,41,13,47,19,42,5,18,40,51,26,32,9,25,53,34,36,4,1,43,24,7,37,17,46,35
iter5795,45,22,27,43,23,2,41,16,3,26,20,30,25,36,39,17,13,8,49,31,0,11,24,1,12,28,10,7,53,46,5,44,15,35,4,37,33,50,42,21,18,29,51,38,34,6,52,48,32,14,40,19,47,9
iter5796,43,31,37,36,22,10,49,23,8,19,26,34,35,15,33,20,2,13,47,27,0,21,24,4,11,12,7,3,51,16,9,46,14,39,5,41,29,50,44,18,30,28,52,40,48,6,53,45,32,1,42,25,38,17
iter5797,46,36,11,26,23,6,38,31,16,33,24,30,21,29,49,17,45,7,50,20,0,13,39,22,10,15,5,2,51,12,35,43,19,32,3,34,48,47,25,18,8,28,52,14,37,4,53,44,27,1,42,9,40,41
iter5798,45,33,41,40,23,5,28,32,48,31,27,20,38,12,34,13,35,6,51,22,0,37,15,30,9,19,17,1,52,43,8,44,11,24,3,46,29,50,26,10,16,39,53,14,42,4,7,47,25,2,36,18,49,21
iter5799,49,29,46,38,42,2,24,47,23,18,30,35,34,21,39,26,17,6,48,27,1,16,52,10,12,11,5,4,51,3,19,44,14,25,9,32,20,50,43,22,13,40,0,28,41,7,53,45,33,8,37,15,36,31
iter5800,47,29,17,41,24,11,48,10,49,19,27,33,34,44,40,20,13,9,50,28,2,5,52,12,14,8,36,3,51,1,16,45,25,21,6,43,26,42,30,15,22,35,53,23,38,7,0,37,31,4,39,18,46,32
iter5801,48,22,25,37,9,6,47,42,41,35,31,32,23,21,12,18,7,8,49,30,0,2,51,27,11,13,33,3,50,44,17,38,10,19,4,34,28,46,26,24,15,40,52,16,36,5,53,43,29,1,39,14,45,20
iter5802,51,31,40,28,33,8,35,24,43,21,26,39,32,36,12,20,6,10,41,29,3,50,53,5,14,27,11,2,52,16,15,44,17,22,9,45,47,42,48,30,23,34,0,38,18,7,1,49,25,4,37,19,46,13
iter5803,46,29,50,42,14,4,49,11,7,27,21,33,23,28,48,24,18,8,45,30,0,39,52,12,15,25,41,2,36,5,13,44,19,22,6,40,32,51,17,20,10,38,53,26,34,9,1,43,31,3,37,16,47,35
iter5804,51,31,38,44,35,10,48,39,9,33,26,40,24,16,50,23,22,12,53,32,1,49,25,6,15,20,36,4,46,5,19,47,18,30,11,17,43,28,45,21,14,37,0,13,29,8,2,42,34,3,41,27,52,7
iter5805,49,33,31,35,32,10,7,9,6,42,29,34,23,30,21,20,47,15,52,26,0,13,40,2,18,8,4,41,51,12,3,43,22,25,19,45,48,53,37,24,16,44,14,27,38,11,5,46,36,1,39,17,50,28
iter5806,49,22,34,38,17,10,50,44,28,36,26,32,29,40,35,21,14,9,51,24,0,27,30,5,11,15,42,3,53,6,7,45,16,18,8,47,43,52,31,19,20,41,1,46,23,4,2,39,25,12,33,13,48,37
iter5807,47,28,19,40,18,7,49,43,20,27,21,30,33,38,25,26,8,11,46,22,0,32,53,6,10,15,14,1,52,4,17,44,12,41,5,29,42,50,37,23,24,34,51,36,35,9,2,45,31,3,39,13,48,16
iter5808,46,36,30,27,14,5,49,11,45,23,25,35,24,15,26,20,3,10,51,29,0,2,47,4,13,12,19,1,42,32,22,43,18,33,8,34,48,50,40,17,16,28,52,44,37,7,53,41,31,9,39,21,38,6
iter5809,48,25,27,35,12,6,51,31,4,38,24,32,18,29,30,15,2,5,37,21,0,42,11,10,14,19,43,1,50,7,28,45,20,16,8,44,36,49,34,22,23,40,52,17,39,3,53,46,26,9,41,13,47,33
iter5810,47,34,43,24,25,4,49,18,2,16,21,28,35,14,31,26,3,5,48,23,0,1,51,15,13,9,19,22,50,33,32,44,12,38,7,37,40,46,39,17,8,42,52,36,29,10,53,45,27,11,30,20,41,6
iter5811,47,26,20,33,35,8,51,18,2,24,23,32,22,29,44,14,3,7,52,25,0,34,15,1,9,12,42,11,46,40,10,38,13,21,6,41,50,49,45,30,17,28,48,19,31,5,53,39,27,4,36,16,37,43
iter5812,46,30,25,24,18,5,43,12,36,19,21,29,34,27,37,14,20,3,51,23,0,42,49,10,7,13,33,8,47,1,6,44,11,40,9,28,41,50,31,32,15,38,52,16,39,2,53,48,26,4,35,17,45,22
iter5813,47,23,37,26,11,3,51,9,22,30,24,29,27,33,15,19,18,8,39,25,0,2,53,4,10,28,13,21,34,16,46,48,14,36,7,35,43,50,45,17,5,44,31,38,40,6,12,49,32,1,41,20,52,42
iter5814,48,18,25,39,23,4,50,15,28,30,20,35,38,22,44,27,1,3,51,21,0,9,45,6,10,11,34,24,32,7,17,43,16,31,8,41,49,29,40,19,14,47,52,33,12,5,53,42,26,2,36,13,46,37
iter5815,48,27,39,41,25,9,45,7,15,20,31,23,32,12,16,18,37,4,50,22,0,3,36,6,14,24,26,1,49,2,11,38,17,40,10,35,43,51,46,28,33,34,52,13,29,5,53,44,30,8,42,21,47,19
iter5816,46,29,34,43,10,6,49,33,3,16,22,23,26,30,38,20,39,7,47,27,0,17,40,2,9,21,41,5,11,51,24,44,13,15,4,19,50,48,31,37,12,25,52,14,35,8,53,42,28,1,32,18,45,36
iter5817,47,32,37,31,23,4,30,9,11,19,29,28,24,35,3,21,13,7,51,27,0,50,48,5,15,25,17,2,49,12,8,42,18,44,10,36,45,52,38,20,40,41,39,16,33,6,53,43,26,1,34,14,46,22
iter5818,42,26,29,35,16,2,51,36,1,14,21,24,31,18,9,23,38,13,53,28,0,8,49,5,10,25,37,7,48,50,34,41,11,27,6,17,45,52,39,19,32,43,44,40,30,3,12,46,22,4,33,20,47,15
iter5819,49,29,18,44,34,12,36,28,38,37,31,35,33,22,15,16,2,10,53,30,1,26,8,9,14,20,17,4,52,7,23,45,21,25,6,46,40,51,50,24,13,39,0,27,41,11,3,48,32,5,43,19,47,42
iter5820,48,22,35,30,32,6,50,24,14,40,20,37,16,18,38,19,3,8,51,29,1,12,34,7,15,27,4,10,52,0,23,42,13,25,11,44,49,45,41,17,31,43,53,28,39,9,2,47,26,5,36,21,46,33
iter5821,44,21,27,42,19,10,12,8,48,18,25,22,26,32,39,14,9,6,43,30,0,36,49,7,15,33,3,1,51,17,11,41,13,37,5,47,29,50,46,16,24,38,52,28,34,4,53,45,20,2,31,35,40,23
iter5822,50,31,28,22,24,4,51,11,30,38,23,39,26,43,12,19,0,10,17,32,1,33,36,3,9,21,20,2,44,7,45,47,13,29,8,27,14,52,46,34,15,42,35,25,37,5,53,48,40,6,41,16,49,18
iter5823,46,38,12,40,18,3,50,20,4,39,27,34,26,13,37,15,10,6,47,30,0,22,49,7,11,28,29,1,51,9,16,41,24,33,5,35,43,48,42,17,14,36,52,21,23,2,53,45,31,8,32,19,44,25
iter5824,46,24,31,29,32,8,49,9,43,25,20,28,34,33,14,21,3,10,50,26,0,23,35,1,13,11,39,4,52,6,22,41,16,42,2,40,44,48,37,17,12,30,51,36,18,7,53,45,27,5,38,19,47,15
iter5825,45,28,19,36,25,3,52,31,20,37,29,40,34,35,44,16,10,6,51,26,1,13,50,2,11,17,27,9,14,0,18,46,23,30,8,39,49,47,42,24,22,41,4,15,21,7,53,43,33,5,38,12,48,32
iter5826,44,31,24,39,17,5,50,26,14,29,22,33,27,35,25,18,38,7,49,23,0,2,28,1,9,10,3,8,51,40,30,43,19,15,13,41,45,46,34,21,12,48,52,16,36,6,53,47,32,4,37,11,42,20
iter5827,46,33,47,42,27,4,51,28,21,26,24,38,31,22,16,18,30,8,52,25,0,29,39,6,10,12,9,3,43,44,41,48,11,20,2,34,32,50,40,19,14,36,53,15,37,5,1,45,23,7,35,13,49,17
iter5828,44,32,33,31,14,7,47,25,49,29,28,34,22,24,43,15,1,3,41,23,0,46,51,16,12,10,11,21,48,2,8,42,19,37,9,27,38,50,36,20,17,39,52,5,30,4,53,40,26,6,35,13,45,18
iter5829,47,34,15,38,27,4,50,11,48,24,22,28,29,32,37,18,3,14,49,20,0,17,31,5,13,12,8,10,51,1,6,44,19,21,9,35,46,40,39,25,30,41,52,23,33,7,53,42,26,2,36,16,43,45
iter5830,48,30,31,35,25,3,38,14,43,32,27,28,21,18,47,13,45,6,52,29,0,15,51,10,8,11,9,1,46,19,40,39,12,16,4,44,7,50,37,26,23,20,49,17,34,5,53,36,22,2,33,24,41,42
iter5831,45,28,23,44,12,3,48,47,6,36,25,26,30,34,24,21,19,4,49,32,0,31,53,8,10,18,22,7,52,27,13,46,15,16,1,42,33,50,40,17,20,38,11,9,37,5,51,41,29,2,39,35,43,14
iter5832,46,24,30,41,21,8,50,6,28,27,22,31,26,38,33,14,3,4,47,29,0,43,39,1,11,20,34,2,52,13,16,49,15,23,10,35,18,51,32,19,12,37,53,36,45,5,7,40,25,9,42,17,48,44
iter5833,48,30,37,44,26,5,51,41,22,21,25,32,24,18,46,16,14,9,40,27,0,31,15,4,12,11,38,6,52,13,33,42,29,34,3,23,43,50,39,35,10,47,53,20,17,7,2,45,28,1,36,19,49,8
iter5834,48,33,37,38,9,4,42,15,49,23,29,36,22,18,41,25,13,2,51,31,0,8,16,5,7,12,11,34,50,40,17,45,26,39,6,19,27,52,43,20,21,46,53,28,30,3,10,44,24,1,35,14,47,32
iter5835,48,28,36,38,10,2,30,27,51,26,25,33,20,32,15,16,21,11,46,35,0,8,7,14,13,23,3,4,52,12,9,45,17,42,5,43,39,50,47,18,19,40,22,34,24,6,53,49,31,1,44,29,41,37
iter5836,48,20,40,25,18,9,50,14,6,33,22,21,32,27,38,12,4,13,43,29,1,49,39,8,15,19,37,2,53,3,30,45,16,23,7,35,46,52,41,26,28,42,0,17,31,10,47,34,36,5,44,11,51,24
iter5837,48,24,13,34,29,2,28,37,31,14,19,26,27,20,36,17,6,7,51,23,0,8,39,1,9,11,47,33,49,3,22,40,15,43,12,35,44,42,41,30,10,45,52,16,21,5,53,50,25,4,38,32,46,18
iter5838,46,24,14,39,28,3,49,12,23,26,27,30,18,20,40,13,1,9,34,22,5,50,47,10,8,35,7,4,48,38,25,43,19,36,2,21,41,51,42,16,11,29,52,32,17,6,53,44,33,0,31,15,45,37
iter5839,47,37,29,40,34,3,50,26,6,14,28,31,32,36,18,20,33,11,35,27,1,10,51,5,8,16,17,2,53,15,42,43,22,44,7,41,39,52,49,30,13,23,0,21,45,4,12,48,25,9,38,19,46,24
